"";"CTL.1";"CTL.2";"CTL.3";"CTL.4";"PD1.1";"PD1.2";"PD1.3";"PD1.4";"CMP.1";"CMP.3";"CMP.4"
"TC1000002783.mm.2";1,70753307777379;2,80700417301935;1,73799104692278;2,0598664232033;1,75591453329217;1,69354319122531;1,61520974056848;1,78171462981418;1,67256556453422;1,5109822775389;1,53418642955299
"TC0X00002494.mm.2";1,75862145883442;2,02855738951504;2,33377152598828;3,14157602990639;2,01065989153467;2,15758801415232;3,16412687349841;1,86378180815527;2,33587884011835;2,13426984015148;2,12667429985286
"TC0400003573.mm.2";2,36295023904668;2,47299281994447;2,47575763724231;3,4226632711191;2,21105069054932;2,64777935971774;3,27321512883415;3,19432548579834;2,80652445124226;2,22243083193044;2,19901632116188
"TC0700001640.mm.2";9,13939296229764;9,20431491455119;9,06858236555436;9,06846222542108;8,76125185092767;9,10443826224743;8,90593564857743;8,70951999735198;8,63495775460401;9,2937826291025;8,66256362422797
"TC1900001739.mm.2";7,78472802067022;7,67459544787097;8,12654474284567;7,79131415737389;7,73664720620403;7,95872268289037;7,75220445668368;7,57845474608636;7,39457369547936;7,91347907737922;7,77359517756155
"TC1500001039.mm.2";2,58849244647647;2,09257178420084;2,47080546647267;2,65953807953085;2,35990518589771;2,25293746456394;2,61869689760794;2,3513503012787;2,34640953811393;2,47080546647267;2,31692589992032
"TC0300000896.mm.2";7,13401221221319;7,22391989243812;7,2449036453151;7,27343754727124;7,09345604900343;7,20196343020315;7,68480687362668;7,32783793767518;7,38917630739357;7,30307049768663;7,49314142440693
"TC0500000017.mm.2";2,66337370223356;3,00060924261764;3,09439346731116;3,0804890123847;2,92292393610586;3,072909452918;2,88465570213353;2,8694000820123;3,664276900796;3,1390009018089;3,02804012407081
"TC0X00000483.mm.2";2,92990860004177;2,92990860004177;3,12791357827721;2,84757831881723;2,92990860004177;3,09668847459943;2,5855844953739;3,1156014554065;3,04972172963584;1,9911793268272;2,52327929604011
"TC0300003105.mm.2";1,9000444316661;2,39565007457089;1,65979536455961;2,05988768402594;1,91088721540554;1,84415961795112;1,95529686624769;1,69721562136423;1,89178340601523;1,72663644573769;1,84415961795112
"TC1400000576.mm.2";2,60550073993578;2,41466676595543;1,91905293112628;2,66153789405652;2,31258822932511;2,45483020829791;3,11020708044394;2,78919691023406;2,57862174630891;2,14364037963627;2,52520335680865
"TC0800000384.mm.2";5,32806289068679;5,79286397722315;5,54326050336599;5,26012629500806;5,8458666772252;5,52452978723779;5,42294066335622;5,57519643343168;5,7142060427985;5,96384521735027;5,66309440832997
"TC0900001076.mm.2";3,26973755675476;3,44296874446259;3,43525834446175;3,20615441811935;3,62298717706891;3,83299519246367;4,53383865353805;3,60747547480582;3,51459958394588;3,16717440897389;3,10953143915193
"TC1200000293.mm.2";1,97595808781688;1,62091016653685;1,9821604175313;1,97219118198413;1,45924341727155;2,95608739176868;1,62718673542043;1,44414463185791;1,56522671632872;1,58194210652167;1,54750880893524
"TC0200003703.mm.2";6,106219094501;5,9078534172417;5,57554598886459;6,04986423888532;6,11275339391532;6,04948976563265;5,95186143910189;6,21259481827505;5,76400392133042;5,78417033318506;6,15551481368165
"TC0400001421.mm.2";9,58924112470985;9,39966009353455;9,27555173093598;9,43459473809376;9,16055737026695;9,00599312021217;9,16314297034809;9,19529308167337;9,13724811242285;8,87180961926589;9,07944226035578
"TC0X00001039.mm.2";3,37229152664527;3,15965086905256;2,82528188193735;2,99148191469889;2,73169934230557;2,98938998976784;3,38109937667565;2,72240357676023;3,27908340601973;2,86992789490411;2,58107637132123
"TC0500002281.mm.2";5,93975745382798;6,2544595208255;5,79250328814799;6,18853596064551;4,98149165604498;6,35605535439734;5,00360086491177;6,2365452978291;5,40283647892287;5,35735331165521;6,08551702971581
"TC0200004544.mm.2";2,84388315769449;2,84722463561322;3,09050372943785;2,85386762581343;2,84548182237591;2,46228625367608;2,92409075064994;2,78719192582916;2,87339200431194;2,60354174684596;2,20437747987256
"TC1100002436.mm.2";2,93589404287613;2,65981604615312;2,62486277788588;2,83920539566617;2,49274276535035;1,77804804208826;2,75980298381682;2,96228421846825;2,73942678453312;2,077978477418;2,40506285787856
"TC1000001089.mm.2";9,11710108068033;9,09767759988177;9,15193264064163;9,19572044092088;8,73482811010813;8,92462045588879;7,90501945356371;8,69015234817398;9,0178683809753;9,03913075989618;8,7963397832464
"TC0X00001147.mm.2";1,32132215648745;1,83457013481123;1,41586263020124;1,5786774182947;1,30279560541688;1,5786774182947;3,05639946250677;1,73202237232104;1,7175553690528;1,56021627180622;1,4081384170649
"TC0700001002.mm.2";5,02262661644081;5,15600726489848;5,25202750394231;4,24542024376257;4,82371550773924;5,34244969161335;3,75322479387367;5,10127876996857;4,55636312675247;5,0468221678665;5,53674519441284
"TC0500003532.mm.2";2,23592630077679;2,16241580550142;2,07010602725855;2,12198861952233;2,06517373541526;2,16623351715558;2,09312930324323;2,1239199253958;2,19430466434225;1,61239304516641;2,25852928283738
"TC0X00002770.mm.2";1,60330713070943;1,59374759495459;1,79811713674905;1,19476982864173;1,78696154397954;1,70480275787554;1,62752899371792;1,40828843491915;1,89178340601523;1,73936106108554;1,42920804380615
"TC1000001766.mm.2";3,21812924974627;3,05796996346124;3,12785094754981;4,17080485994849;3,09893152295781;2,65870878484421;3,18356082169482;2,67137177998218;3,23752851234742;2,64331523918403;3,11973302514087
"TC1300000596.mm.2";3,21027641873339;3,39009364435302;3,44227272456946;3,35833600363956;3,33853615807397;3,37086688933775;2,94624933337111;2,64806625015132;3,31975312480072;2,82699462726073;3,39972424197486
"TC0X00001365.mm.2";1,99845075329475;2,05661688103403;2,01035980378894;2,12907870481613;1,81872217281057;1,50933633483405;1,92115025999217;2,38698764606828;2,12367234621363;2,1915071358429;1,92304617291667
"TC0300002485.mm.2";7,46271800507833;7,48372769922976;7,60400671453688;7,6256123992164;7,86709599685104;7,82015587757376;7,12517840736754;7,62398032205951;7,35697455353315;7,58895729581271;7,87220217936649
"TC0X00000502.mm.2";2,00007465135166;1,98242335386193;1,60203279361749;1,72950775583261;1,9771763197769;1,81017054553994;2,05894848363618;1,83525723915078;1,94185774692197;1,50068403700224;1,92992243060835
"TC0800000847.mm.2";5,90444106076484;5,37065009770778;5,97324682479796;5,83395518022718;5,80196807536416;4,72938146438568;4,54835581201794;5,29359532548365;4,77370324826281;5,39561377295734;5,64473856654252
"TC1900000693.mm.2";8,60115214851927;8,52142954009648;8,8877578396454;8,54291868142561;9,01195068572113;8,92533793006499;9,12549508507915;9,03130089967592;9,0479778838763;8,50333588789044;8,84007708865049
"TC0500002017.mm.2";3,65606222492356;3,5084558710125;3,89475411117466;3,70676355913887;3,81397409085783;4,30563316607454;3,57728376004014;3,50304826132632;4,41568197178799;4,03802869044341;3,43761630215392
"TC0400003323.mm.2";2,87301763821506;3,13576947961684;3,13576947961684;3,31729022143789;2,83198604460929;2,72300589289887;3,8041306315056;3,41434940560921;3,55503225991291;2,86812022750108;2,97732169778085
"TC1700000353.mm.2";2,55458852863163;3,27776794915407;2,16928572883821;2,8255902058637;3,21760581092909;3,77004488104433;3,42951630685004;2,77348762512974;2,6735836354193;3,40595231118329;3,04770719787063
"TC0400004220.mm.2";5,51083531045339;4,37195848251418;4,22685475611538;3,57800070409492;4,45279505986409;4,14180697451786;4,22246695907212;4,03530204431076;4,20193230364109;3,34890305861046;4,4305126235433
"TC0X00001569.mm.2";2,00835429606578;1,97013563757436;2,03191171827084;2,40386851254278;2,49444768242396;2,04780458391224;3,22829459504256;2,06875673777378;1,95767670830894;1,71195496801215;1,85988427614198
"TC0300001673.mm.2";4,36344299664055;5,81280349156409;5,32586223066087;4,02033314584023;5,42059270600976;5,61769798835972;3,92529481665765;4,91516821297528;5,02778390017076;6,54365119703057;5,34463776514199
"TC1000000771.mm.2";3,43261674791057;3,24652227151231;3,98804282148385;2,84233394865369;2,6613306157353;3,17161042296377;3,79003703938188;3,30281404838552;3,35848202279087;3,4484270102112;3,06034776648055
"TC0600000152.mm.2";3,26972438983766;2,97435376990582;2,69968343011576;2,59514181822923;2,74679572281781;2,49034227444803;2,99313646478262;3,04886613505544;2,9371289869159;2,97117042952541;2,36756945771746
"TC0X00000338.mm.2";5,33029193390588;5,4208788398757;5,87113407026038;6,04053237378777;5,63918712895966;5,84355350437686;6,10125646797236;5,90239502830831;5,42846838296509;5,60222700806461;5,55370738895799
"TC1300002468.mm.2";2,40297880760367;2,43289896561139;2,82951596498647;2,62375258761454;2,12828566165719;2,07976495211419;2,67868705474039;1,96509610760826;2,01521586287173;1,58329822739468;2,54389893153319
"TC1700001991.mm.2";7,62078127006741;7,68408738904411;7,78665906898099;7,83257374445966;7,73339735455998;7,95576105331241;7,2771305164239;7,89118485910024;7,70781813330289;6,99955359168714;7,43870651911833
"TC0700003851.mm.2";5,86757357524572;6,57442192689656;5,54672950075719;5,33379496903743;6,38790195591792;6,30539989724026;6,24763124253183;5,92463659098972;6,35795519726837;6,18887126443248;6,22435457333681
"TC1200002150.mm.2";7,7769130889166;7,6047434607889;7,74098072677351;7,48879450174334;7,72144438325245;7,26116237048225;7,23352686462749;7,63281591062425;7,28983501686819;7,24296488753493;7,44399124387208
"TC1100000025.mm.2";7,68143587146035;7,86405917282828;7,85558098287252;7,77258695895646;7,82359293206045;7,89850851901424;7,41743200152695;7,72516959347501;7,5949260401161;7,37700222713614;7,7191968912726
"TC1900000941.mm.2";8,39930729055024;8,42511740736311;8,51192656787872;8,60940479272907;8,71018741391946;8,37740034571316;7,46361010970389;8,83765138375469;8,38654974392893;8,35755448149322;8,48607344844658
"TC0400001510.mm.2";7,88611850070378;8,21477481479255;8,13775549973136;7,78888390842521;8,87288878404822;8,92869319070998;8,094105876011;8,49611933400423;8,65316955628148;9,69856197285678;8,33186328533147
"TC0100003349.mm.2";3,33946852533973;2,99000047035222;4,03245670745636;3,00232043782399;3,30550106123517;3,27354665903555;3,18857534575249;3,46053676355163;2,92568673402029;3,48954850454725;5,10767128761201
"TC0900002345.mm.2";1,73293714238112;1,82309959135284;1,65285669202236;2,04638297217712;1,85832788017962;1,91466102684838;2,04946636440201;1,85765443936204;1,67618543625124;1,84837405209008;1,97106479638101
"TC1200000605.mm.2";2,83102612066825;2,36627080589487;2,77776685045257;3,21783964954613;2,92636708073512;2,50968796661617;2,68328911360811;2,72687711632174;2,29694259836001;2,63638263084537;2,64985917887904
"TC0300001087.mm.2";3,04292468104784;2,95041784252261;2,84908370958744;2,89813134574403;2,41265407159787;2,88227695024002;3,17285697846804;2,65096426210632;2,63589840764231;3,16202157348485;3,25586031188351
"TC1400001060.mm.2";2,87741827425303;2,00096452801996;2,51756336437815;2,31039066200043;3,25481090547407;2,66853190319121;2,63958448771534;2,22260650602775;2,41476756412229;2,73814446984799;2,29630199021943
"TC1100003095.mm.2";7,43097349027447;7,32950872219643;7,52143804877546;7,2361289356953;7,5489358623199;7,34637750097323;7,27044296866945;7,65682280783709;7,47220181240169;6,63017593967864;7,60431830525859
"TC0200001680.mm.2";2,29178482205629;2,19871352559889;2,72832320976006;1,97123271095663;2,24458065530725;1,90590635630932;2,1767208706568;2,04935146262408;1,85834245404965;1,68019050836118;1,74544809972117
"TC0200001166.mm.2";2,80553073628976;2,45081453024467;2,46363394397629;2,51256100139361;2,42809464278223;2,49028441337556;2,47935500603582;2,98151503197367;2,41142478713191;3,16829080983674;2,55710262936378
"TC1500000363.mm.2";1,88345013464823;2,14519085909488;1,90074400270703;2,08547489826985;2,19462591796742;2,10838257516294;1,66929154200476;2,10239890947459;2,24394346045806;1,88302378547189;1,74343006679918
"TC1500002213.mm.2";6,75721576731829;5,93149499511963;6,48153408573309;7,00458451011327;6,37291596052212;6,26964532349286;6,08190801980284;6,06138823309964;6,10348942749508;6,15978353572344;6,36049427205826
"TC1400001961.mm.2";3,12106210153969;2,92081319443691;3,03498438309805;3,08591065218532;3,22412740677027;3,00912102348731;2,87823868812132;2,36095486215661;3,00890988138694;2,37389428434587;2,6430991616655
"TC1900000158.mm.2";5,05907209098428;5,25814713680275;5,22316160791854;4,04653093079194;5,08330844508867;5,17155168426002;4,75874980878512;4,95393365220314;4,86640399178836;5,10655618052704;4,28258516818584
"TC1700002562.mm.2";8,07665769077412;7,84365560232232;7,79419806044553;7,91793567839699;7,88205750309924;7,68101511349278;7,32887303190155;7,66645215095311;7,35256152828477;7,38099537126581;7,57741908478989
"TC1700000081.mm.2";6,81249079268231;6,81296624271312;6,64571058051109;6,62119314010377;6,79602913131087;6,68263549391367;6,82251986492813;6,34470948566262;6,49399223009812;6,5943643770629;6,6362562003148
"TC1200000009.mm.2";9,24450304877654;9,14698645869909;9,25443177925268;8,93748602124158;9,05402246269677;9,38831090195391;8,76268605081227;9,00915761316631;9,04510486980348;8,82246236588133;8,95104027540314
"TC1100000985.mm.2";3,03173052485649;3,56903802097407;2,91599379471133;3,50379046898251;2,62481271770662;2,39518662232094;2,79412208222267;2,58758113797126;2,86517684749536;3,17858880142478;2,96127436610521
"TC0600000939.mm.2";2,12794273088879;2,02319856311955;1,53852604211329;2,51466914314228;2,57029876298291;2,17932586574894;1,9760505179192;2,26153603359963;1,80075819934065;2,05149508239632;2,11879562133068
"TC0300002244.mm.2";2,50535846127138;2,43388205333387;2,23463086440058;3,19297650123382;2,59345763051232;2,26579203657183;3,00544385815284;2,95096707181969;2,35656658803251;2,59345763051232;2,76067244884128
"TC0900000641.mm.2";3,86684881054482;3,82396536833834;3,58464645124999;4,38203597623591;2,80467370530452;3,72291825512235;4,38127696458463;3,64903806746937;4,12845046012644;3,788457594894;3,10547109974811
"TC1000002639.mm.2";7,48806572483235;6,78947237925681;6,99562932171724;7,07409103214276;6,8211055792343;6,92498134416855;7,07498851156979;7,00674499185058;6,932982070929;6,54023101470115;7,01194467122615
"TC0600001696.mm.2";8,36835031085053;8,53566933023094;8,68027972858132;8,23064682105959;8,85407964220077;8,9496538868989;8,58424440820604;8,52300037498133;8,70935410153827;8,56961368933195;8,41780090634319
"TC1600002090.mm.2";1,98372298537998;1,84224895904301;2,1087127080117;1,82898349072035;1,88283156075769;1,89947264758362;1,72377892277777;1,71780727308098;1,9606190317312;2,10025904713222;1,61587101335669
"TC1600000110.mm.2";2,02873946009742;1,64015134378789;1,91581198501684;1,77378876593574;1,79216311003834;1,64452798303066;2,11323864446741;1,68940324615841;1,85340470708583;1,77378876593574;1,85513114183846
"TC0700003724.mm.2";3,78120007366077;4,05327722427479;4,12399820198113;4,22534595171855;3,98546855614225;4,06411960953227;5,02763868882193;3,98551882486845;4,12662081321977;4,18565934498466;4,03233322149948
"TC1400000810.mm.2";8,01277936894866;8,31488027891049;7,83465626326876;7,94871595062157;8,01866370056026;8,11534588003479;7,81538679586246;7,98595138114026;7,89052028047473;8,37174491533218;8,07376682529496
"TC1700002144.mm.2";2,2171185183072;2,09843881488158;2,49068808827188;2,6644093009834;2,30709324222714;1,96582838967581;2,32321085681149;2,30486590010069;1,91158594433734;2,05755237923112;2,32620856449679
"TC0100003550.mm.2";7,56093630365368;8,03791255694198;7,7114097809135;6,7378938247055;8,34460055026065;8,60915774035763;8,22003395942598;7,92068174519852;8,88237050689056;10,2120941624092;8,32064876195307
"TC0X00000543.mm.2";2,74235896949911;2,76752448641031;3,71068452002102;2,76752448641031;2,76752448641031;2,85747644286819;3,16470752724884;2,25530030407944;2,47103150365949;2,82267139890829;2,71997241287435
"TC0100003381.mm.2";1,89747587546771;2,04477266728467;2,44961184654781;1,72742667989678;1,88758059455632;1,88450496470131;1,36641088664671;1,67920677512686;1,84654908311835;1,9495266210961;1,6685505219247
"TC0500003101.mm.2";6,37600765882017;6,64986912636032;6,6681090723845;6,59109555304246;6,59530126043533;6,60091864553498;5,73848441813604;6,6879436425968;6,64202715037752;6,76071673160338;6,475891081605
"TC0100002357.mm.2";2,70764722495379;2,18019880668635;2,58605541807912;2,75398014957623;2,59273545355369;2,93790689967246;3,16122358907501;2,74940628208355;2,210681825119;2,37536541456775;2,6547867103634
"TC0100000847.mm.2";1,55628008330228;1,95317486697213;2,40597807186964;1,83345897510344;1,82701626556459;2,0685675565461;2,66912626264746;2,64673470782469;3,43764728533731;2,21486394823747;2,24990492986984
"TC1300001479.mm.2";7,92212817571468;7,86158092722629;8,29610866707818;7,86579716348245;7,8035453906733;7,72525669965424;8,4792328616469;8,01918776695894;7,73533564535292;7,81834242096604;7,88711558093545
"TC0200004903.mm.2";3,07321964519941;3,3541393113597;3,388548827931;3,55640323947823;3,39549595675835;2,49865554262893;3,41681984027136;3,36293294854719;2,92593068326348;3,26222372525673;3,39560680335888
"TC0X00000443.mm.2";3,637871801049;4,14353900957577;4,02468463949634;4,41833449854535;4,83303261990578;4,51570342208249;4,68974103139141;3,91066597701042;4,35435972517208;3,3040972708793;4,02375143322011
"TC1000000847.mm.2";9,59110272771535;9,74705360156629;9,97616281165937;9,58332302221342;9,84463778273214;9,52914332196675;9,15222200477173;9,91019697904371;9,8021144722078;9,63536977085739;10,1113599170393
"TC1400001235.mm.2";3,3303437528;2,91775335083421;3,2119153281378;2,57880031748891;2,51696987133129;2,87800022396136;3,3252778805204;3,00047371958117;2,94132639012097;3,12020438856377;2,6984733997636
"TC0700002768.mm.2";6,5235517740109;6,66787114176549;6,72648403097427;6,54541622666825;6,74354095417861;6,82477159729862;7,19939388050257;6,74547618890572;6,93024327402815;6,64793726779003;7,16592721605575
"TC1800000944.mm.2";7,50232625413141;7,57064242277609;7,63184376253512;7,71723676790661;7,60689673341368;7,82321876708624;6,7801375947953;7,67678679506685;7,10982619409374;7,46570312384352;7,47816082204324
"TC0500002240.mm.2";9,22940068215606;8,94574414693673;8,95513950932043;8,89384071649692;8,9641354177424;9,00724666419271;8,74375990084405;8,89216833224625;8,60092257753514;8,54349731461145;9,04602868529105
"TC1300000602.mm.2";8,0198880965418;7,92667320265436;7,79949677084042;7,96042368508225;8,01376830394684;7,95425896801147;8,06741338580302;7,78443068655105;7,90983282715882;8,02430018027834;7,88223183789661
"TC0200003705.mm.2";7,3166401795336;7,43365037576481;7,05367700299823;6,86239596384769;7,33339804327774;7,1629223646983;7,92658907434325;7,33133290817324;7,39589287131344;6,6904361557742;7,37192603751618
"TC0200003532.mm.2";8,90815073274879;8,84567793448337;8,87972994739274;9,03262979782929;8,53752417200782;8,54321098165498;8,96191597590325;8,7000778027417;8,72720946568666;8,70517977937495;8,68481318020242
"TC1700001560.mm.2";5,39677241845144;5,70511240946345;5,10457883523057;5,37147618092559;5,32301881496443;5,05374347975178;5,16047802027864;5,07086993395877;5,22351875006468;5,57780942501937;5,06465312406889
"TC0200005028.mm.2";8,60184737727002;8,5173087736208;8,42910656771981;8,4380346978399;8,73063587803245;8,72841286831606;7,69484098044127;8,8599021976698;8,17240704411931;8,58461491980298;8,41495337660206
"TC0400002587.mm.2";2,59702066863952;2,63697125435575;2,45355944697982;2,22671096540202;3,4208906792781;2,94973745609455;2,27334769599277;2,51145193148898;2,63450701755704;2,5112467357413;2,15717204677419
"TC1100002834.mm.2";4,2868261954006;3,85056379709553;4,13107076194097;3,70945713677786;3,75987012354555;4,25011741712492;4,11822323884291;3,74918692526206;3,85803759254746;3,50293557487688;3,80603623689407
"TC0700001442.mm.2";7,92896777991775;7,93464582989863;7,8608257134894;8,04567011454607;7,8698569460545;7,62592279494365;7,86391074563925;8,31709019477265;7,93397765194777;7,48833159830027;7,85756866574795
"TC0500000292.mm.2";2,94848012949318;2,70837804245773;2,91731207687964;3,08369388318903;2,99920273448919;2,87539032096024;3,87643836589355;2,94614592729178;2,7909702877552;3,02206349694071;3,223946414732
"TC1100001676.mm.2";2,33321027423403;2,72144007730061;2,78056391846264;2,43422062142412;2,48113910070458;2,44909138807519;3,49108897558721;2,48724674075246;2,59439683729911;2,53839473373024;2,38349436998258
"TC0300000116.mm.2";2,17860095207485;1,7568860141458;2,44003943657877;1,94218568377086;1,68169307955136;1,95276956543742;1,85368501782535;1,86522827793163;2,85522031046912;1,65680536247678;1,53727090581138
"TC0X00001008.mm.2";3,69934336807875;3,5973827556516;3,85186669545577;4,51619518109108;4,01420870919149;3,5861764556293;3,778187280839;3,91459690762463;3,61243505562384;3,26894566906262;3,57235366150145
"TC1800000581.mm.2";2,59941037580281;2,08352949619563;1,92803605483767;1,39840829825185;1,68228309148613;1,58813735923144;1,6210549011723;1,774788131075;1,90761421531004;2,03784113097779;2,01642813010311
"TC1100000048.mm.2";8,63339884215986;8,42392004908944;8,48255319897351;8,46728895671553;8,77204414120787;8,8367176322756;8,45081220215066;8,60248744648108;8,27857988715351;8,59994911385717;8,58876883482272
"TC0800001603.mm.2";1,77343273249386;2,00352879405077;1,83685898694489;1,99076629333297;1,75066288395673;1,42066592922881;1,65110455866298;1,77343273249386;1,55247524300347;1,67638661264463;1,64435907316472
"TC0200005494.mm.2";8,41620032301733;8,39585460348346;8,27172396902793;8,53411628232072;8,25505797379983;8,07688352498177;9,66081421004856;8,22069675665076;8,39086553389608;8,25836557222258;8,24029324659798
"TC1200000301.mm.2";2,56226296902877;2,2793786883606;2,25226048983742;2,01435203228056;2,52660087896858;3,04350439630639;2,38651813370413;2,52660087896858;3,01637423788232;2,6397765008868;2,51569178475348
"TC0800001179.mm.2";7,49092488827306;7,24867272351102;7,35359893118112;7,057701575816;7,10862095393706;7,23520398989613;7,11021307209338;7,40870878981963;7,32146981985427;7,398233853596;7,40222372484569
"TC1500002054.mm.2";2,78194953100325;2,43808349153108;2,83500710114925;2,91873880993627;2,68325932158285;2,86568032991373;2,67401774690609;2,68863097991969;2,68275645429508;2,69073902683781;2,69073902683781
"TC1700002205.mm.2";2,94448716422499;2,73378591547915;3,17527007765792;3,13983362604167;3,19806349560867;3,01618590362299;3,78484796062794;2,87789478722188;2,72120161470307;2,74059094717361;2,99180771807609
"TC0800001386.mm.2";3,25606027883808;2,97571168689386;3,62923464122316;3,53800860060342;3,09852536760481;3,06203485876954;3,74864695836764;2,79907189012222;3,28415139697063;3,70704393713139;2,57372362165462
"TC1700002691.mm.2";2,84232088739022;2,7776731735378;2,7360842739939;3,08542183712809;3,27869258387297;3,01102564699935;1,95324013100837;2,77653219914132;2,80847125295863;3,30971527428791;2,88412684370897
"TC0900000261.mm.2";3,67094829188579;2,96119759135874;3,33719270826715;3,30997938846895;3,46558672957318;3,19110425385208;3,6459048114128;3,15286182940741;3,26869411563164;3,53656615648562;3,84865223225337
"TC0900001352.mm.2";4,91509155015901;4,6575666316445;4,98843994302523;5,21697326984683;5,11291357902072;4,92205227929865;5,52355381821011;4,93001962554182;5,47224930229151;4,86686680529298;5,17716194505705
"TC0400000336.mm.2";2,31900968676144;2,52633914561287;2,34240182879741;2,19801157599637;2,26556866395968;2,28011220672299;2,20088275695608;2,42080295886599;2,3695351888591;2,32507962854116;2,01790729215779
"TC0100001577.mm.2";5,97856330662717;6,5596915042817;6,68970226336703;5,99176240860114;6,71488058492829;6,74436692343364;7,1720075646739;6,94893903154182;6,73667736600657;5,95682042018721;6,45442526673207
"TC1500001772.mm.2";3,33433706629495;4,55572162546477;4,01150344239432;3,87888440793948;4,14885403657004;4,73805649581995;4,18555586196722;4,36479317738898;3,76960668554847;4,68439898688687;4,19117408890957
"TC1300002057.mm.2";3,27743207156412;3,43542667243344;3,63433640110796;2,99649384603698;3,4826904194485;3,74369079541557;3,37144272202663;3,46776015463994;2,84356560831704;3,2302053505979;3,64962393553303
"TC0200002344.mm.2";6,35230248527699;6,30763292654739;6,58757818879647;6,83464888912101;6,32581016068525;6,66600842937525;7,35760831286804;6,53933879462018;6,23718465630281;6,96700372880927;6,76840520490282
"TC1100001631.mm.2";3,48536512184837;3,98489718583971;4,13091532812632;4,11080481750228;3,95294534559027;4,66833090721946;3,87011104124251;4,10318774125328;5,04496114648422;4,00350576253488;3,85844953397019
"TC1200001022.mm.2";4,14678781483177;3,54517662330935;4,39011165002846;3,84021581530977;3,9854155873776;3,84021581530977;4,72468090716542;3,65405471299817;3,9557756644403;3,55569217939539;4,35846355334899
"TC0200002693.mm.2";3,54734050831376;3,1917952039723;3,24597031800976;2,93822101050142;3,04270197218007;3,7266318140358;4,29710446053383;3,87211186083216;3,46692800667666;3,41477016751113;3,99951712806132
"TC0200000646.mm.2";3,49399507175546;2,63196351103901;2,84660578956624;3,34587779497356;2,74635064701573;2,74269230197026;3,49804031540047;2,66977712428252;2,75314864630947;2,72507099362214;2,70976371752936
"TC0300001641.mm.2";2,66662206193391;2,58155626403048;2,93528599416872;3,1146991939812;2,78032971481141;2,69709138059017;2,8861050884445;2,3660863270991;2,83463308505152;2,3911378712757;2,70980725624136
"TC0800001181.mm.2";3,54473475183253;4,03352432703053;3,76670602267107;3,54505108540444;3,77018677452725;3,08254523662697;3,2648477025142;3,5753021745178;4,30823606001815;3,45881563535275;3,32028714228758
"TC0300001147.mm.2";3,13975117612008;3,34514610751772;3,23512975821489;2,90986409066203;3,26078187214512;3,40146298823713;3,53853081476814;3,31083614842439;3,78431752415838;3,04243391075877;3,16551857266532
"TC1300000942.mm.2";3,98016644991551;4,16513430708517;4,44228175082027;4,1682821670435;4,05245677346646;4,58709476448868;3,44232868048508;3,67135778126411;4,69932508694303;4,28286972329189;4,01675897889792
"TC0X00000625.mm.2";2,26638726092437;2,65482530674135;2,42191279681853;2,42216808351793;2,52341459368044;2,39751527867822;2,69604323128284;3,11826154950826;2,28365683108336;2,41662777050467;3,03997859851052
"TC0700000814.mm.2";3,21891177425909;3,01769073583043;4,0727717154026;2,61903922404344;2,9003593502934;2,81994642852988;3,64549250917432;3,04925697254577;3,50853265199225;2,81191987199012;3,36287672572462
"TC1300000162.mm.2";2,8512643036029;3,03573217227391;2,92662720388216;3,30940530262566;2,73478518785684;2,53067298312785;3,91756217109916;2,61917212422917;3,06450589031097;2,34420120073446;2,92598661079576
"TC0X00002245.mm.2";1,74714669720254;1,80408803874964;1,68634495218794;2,21348717671748;1,98331306046392;1,97485914532351;2,1815916440405;1,94202778762661;1,94202778762661;1,85724945282235;1,89762997670608
"TC1200000075.mm.2";5,44411940693553;5,33739683102821;5,80274911644995;5,23332928202204;5,1791875743788;5,16156937618343;4,85297597104358;5,27826561015335;5,5411477355349;5,4108181995697;5,03922131211282
"TC0400002805.mm.2";2,35110259531483;3,36832480881597;2,63018007046153;2,60288291485131;2,55226800359426;2,25319267074021;2,81353293616232;2,20505543465793;3,01913707985819;2,73435515368985;2,80997413408765
"TC0200005121.mm.2";1,93167634520525;2,07875243339715;2,26288423513532;2,67625558145162;2,11912637123265;2,73753393650965;3,06574879049718;2,82954681979228;1,72185749709625;2,26072940339793;2,33071529470673
"TC0800000098.mm.2";5,59812951270369;5,65051799946279;5,12911379083935;5,05138370719893;5,95082096756331;5,77697681698482;6,1467470012133;5,65972933924938;5,62012965650685;5,5941152005817;5,9299107966424
"TC1100002769.mm.2";6,69547812837216;6,70860944977819;6,842067809223;6,87109318411292;7,14612541912699;6,69475237751012;7,66363672809392;6,95633318730924;6,90645730128064;6,49414133505627;6,71304727379448
"TC1800001150.mm.2";4,27275109067147;3,5067795863164;4,18561289076201;3,83611210545647;4,0141948429609;3,86107088680696;3,68708288278943;3,54564108041015;3,79198687386985;3,49547656293989;3,56378790990945
"TC0700000808.mm.2";5,56750418709457;5,65369255556205;5,88634458672037;5,4712724792859;5,82277926786755;5,11944741312021;5,57850383210504;5,1283279635132;6,00338277110767;5,06007690620324;4,42147868395602
"TC0300003182.mm.2";6,10187426296099;6,38409822097978;6,56764730731123;6,21793536478742;5,91251681268128;6,2743454723532;6,29853023025276;6,51408389293345;6,02662619580792;6,47850990649525;6,47398971272737
